dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1582052400,2020-02-18 19:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,13.8,7.55,12.22,16.05,1007,,,82,9.3,240,0.51,,,,75,500,Rain,light rain,10n
1582056000,2020-02-18 20:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.19,8.47,11.67,16.67,1007,,,82,8.7,250,0.51,,,,90,500,Rain,light rain,10d
1582059600,2020-02-18 21:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.76,10.53,12.22,17.22,1008,,,87,7.2,240,,,,,75,803,Clouds,broken clouds,04d
1582063200,2020-02-18 22:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.76,10.16,12.75,17.22,1009,,,93,8.2,250,0.25,,,,75,500,Rain,light rain,10d
1582066800,2020-02-18 23:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,15.06,11.96,13.33,17.22,1009,,,93,6.2,230,0.33,,,,90,520,Rain,light intensity shower rain,09d
1582070400,2020-02-19 00:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,15.45,11.09,13.33,17.78,1010,,,93,8.2,230,,,,,75,803,Clouds,broken clouds,04d
1582074000,2020-02-19 01:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,16.35,10.25,13.33,18.33,1010,,,72,9.3,210,,,,,75,803,Clouds,broken clouds,04d
1582077600,2020-02-19 02:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.48,9.71,15,18.89,1011,,,63,11.3,220,,,,,75,803,Clouds,broken clouds,04d
1582081200,2020-02-19 03:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.71,9.74,15,19.44,1010,,,59,11.3,210,,,,,90,804,Clouds,overcast clouds,04d
1582084800,2020-02-19 04:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.48,10.77,16.11,19.44,1010,,,55,10.8,210,,,,,75,803,Clouds,broken clouds,04d
1582088400,2020-02-19 05:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.21,13.43,16.67,19.44,1010,,,72,8.2,200,,,,,75,803,Clouds,broken clouds,04d
1582092000,2020-02-19 06:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.68,12.72,16,18.89,1011,,,77,8.7,210,0.33,,,,75,520,Rain,light intensity shower rain,09d
1582095600,2020-02-19 07:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.57,12.61,16.11,18.33,1011,,,67,7.7,210,,,,,90,804,Clouds,overcast clouds,04d
1582099200,2020-02-19 08:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,16.64,11.74,15,17.78,1011,,,72,7.7,220,,,,,90,804,Clouds,overcast clouds,04d
1582102800,2020-02-19 09:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,16.01,11.53,13.62,17.34,1012,,,82,7.7,220,,,,,75,803,Clouds,broken clouds,04d
1582106400,2020-02-19 10:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,15.38,12.05,13.33,17.34,1013,,,87,6.2,230,,,,,40,802,Clouds,scattered clouds,03n
1582110000,2020-02-19 11:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.67,11.61,12.78,16.67,1013,,,82,5.1,220,,,,,75,803,Clouds,broken clouds,04n
1582113600,2020-02-19 12:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.61,11.11,13.06,16.11,1013,,,82,5.7,210,0.33,,,,40,520,Rain,light intensity shower rain,09n
1582117200,2020-02-19 13:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.42,11.14,13,16.57,1013,,,87,5.7,220,0.25,,,,90,520,Rain,light intensity shower rain,09n
1582120800,2020-02-19 14:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.21,10.86,11.56,16.11,1013,,,87,5.7,230,,,,,75,803,Clouds,broken clouds,04n
1582124400,2020-02-19 15:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.16,11.89,11.56,16.11,1013,,,93,4.6,240,0.04,,,,90,520,Rain,light intensity shower rain,09n
1582128000,2020-02-19 16:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.16,10.77,11.56,16.67,1013,,,93,6.2,240,,,,,90,804,Clouds,overcast clouds,04n
1582131600,2020-02-19 17:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,13.74,10.56,11.41,15.56,1012,,,93,5.7,240,,,,,90,804,Clouds,overcast clouds,04n
1582135200,2020-02-19 18:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,13.47,10.63,11.11,15.56,1012,,,93,5.1,240,,,,,90,804,Clouds,overcast clouds,04n
1582138800,2020-02-19 19:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,13.67,10.16,11.41,15.56,1013,,,87,5.7,240,,,,,90,804,Clouds,overcast clouds,04n
1582142400,2020-02-19 20:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,13.86,11.53,11.62,16.11,1013,,,87,4.1,230,0.25,,,,90,500,Rain,light rain,10d
1582146000,2020-02-19 21:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,13.98,11.07,11.62,16.11,1014,,,82,4.6,230,,,,,90,804,Clouds,overcast clouds,04d
1582149600,2020-02-19 22:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.3,10.81,11.67,16.11,1014,,,76,5.1,230,,,,,90,804,Clouds,overcast clouds,04d
1582153200,2020-02-19 23:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,15.27,12.23,13.89,16.67,1015,,,67,4.1,210,,,,,90,804,Clouds,overcast clouds,04d
1582156800,2020-02-20 00:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,15.74,12.41,13.89,17.22,1016,,,72,5.1,240,,,,,90,804,Clouds,overcast clouds,04d
1582160400,2020-02-20 01:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,16.13,12.18,14.32,17.78,1016,,,67,5.7,190,,,,,90,804,Clouds,overcast clouds,04d
1582164000,2020-02-20 02:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,16.92,12.58,14.44,18.89,1016,,,63,6.2,190,,,,,90,804,Clouds,overcast clouds,04d
1582167600,2020-02-20 03:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.16,12.53,15.56,18.89,1016,,,63,6.7,190,,,,,90,804,Clouds,overcast clouds,04d
1582171200,2020-02-20 04:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.63,13.47,15.56,19.44,1015,,,63,6.2,190,,,,,90,804,Clouds,overcast clouds,04d
1582174800,2020-02-20 05:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.17,15.2,16,20,1015,,,67,5.1,190,,,,,90,804,Clouds,overcast clouds,04d
1582178400,2020-02-20 06:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.84,14.36,16.11,19.44,1015,,,67,5.7,150,,,,,75,803,Clouds,broken clouds,04d
1582182000,2020-02-20 07:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.75,13.97,16.27,18.89,1015,,,63,5.7,170,,,,,75,803,Clouds,broken clouds,04d
1582185600,2020-02-20 08:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.05,13.35,15.56,18.33,1016,,,67,5.7,170,,,,,90,804,Clouds,overcast clouds,04d
1582189200,2020-02-20 09:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,16.4,12.83,15,17.22,1015,,,72,5.7,180,,,,,75,803,Clouds,broken clouds,04d
1582192800,2020-02-20 10:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,15.89,12.18,13.82,17.22,1015,,,72,5.7,180,,,,,75,803,Clouds,broken clouds,04n
1582196400,2020-02-20 11:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,15.32,11.11,12.78,16.67,1017,,,72,6.2,190,,,,,90,804,Clouds,overcast clouds,04n
1582200000,2020-02-20 12:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,15.03,10.74,12.78,16.67,1017,,,72,6.2,190,,,,,90,804,Clouds,overcast clouds,04n
1582203600,2020-02-20 13:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.91,11.92,12.22,16.67,1017,,,82,5.1,190,,,,,90,804,Clouds,overcast clouds,04n
1582207200,2020-02-20 14:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,15.13,11.92,13.89,17.22,1017,,,77,5.1,230,,,,,90,804,Clouds,overcast clouds,04n
1582210800,2020-02-20 15:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.67,11.68,13.33,16.43,1016,,,77,4.6,220,,,,,90,804,Clouds,overcast clouds,04n
1582214400,2020-02-20 16:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.1,11.58,12.36,15.56,1016,,,82,4.1,220,0.25,,,,90,500,Rain,light rain,10n
1582218000,2020-02-20 17:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,13.55,10.52,11.11,16.08,1016,,,82,4.6,230,,,,,90,804,Clouds,overcast clouds,04n
1582221600,2020-02-20 18:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,13.44,10.29,11.67,16.08,1016,,,87,5.1,240,,,,,90,804,Clouds,overcast clouds,04n
1582225200,2020-02-20 19:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,13.4,10.54,11.11,15,1016,,,93,5.1,230,0.51,,,,75,500,Rain,light rain,10n
1582228800,2020-02-20 20:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,13.26,11.41,11.11,15,1017,,,93,3.6,230,,,,,75,803,Clouds,broken clouds,04d
1582232400,2020-02-20 21:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,13.95,11.96,11.67,16.32,1018,,,93,4.1,250,,,,,90,804,Clouds,overcast clouds,04d
1582236000,2020-02-20 22:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,15.19,14.66,13.03,17.22,1018,,,93,2.6,200,,,,,90,804,Clouds,overcast clouds,04d
1582239600,2020-02-20 23:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,16.65,16.3,15,18.33,1019,,,82,2.1,230,,,,,75,803,Clouds,broken clouds,04d
1582243200,2020-02-21 00:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.2,12.93,15.56,18.89,1020,,,63,6.2,190,,,,,40,802,Clouds,scattered clouds,03d
1582246800,2020-02-21 01:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.19,13.12,15.56,18.89,1020,,,77,7.2,160,,,,,90,804,Clouds,overcast clouds,04d
1582250400,2020-02-21 02:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.96,15.61,17,19.44,1019,,,77,5.1,190,,,,,90,804,Clouds,overcast clouds,04d
1582254000,2020-02-21 03:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.35,14.73,16.67,19.44,1020,,,68,6.2,160,,,,,90,804,Clouds,overcast clouds,04d
1582257600,2020-02-21 04:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.88,13.38,17.09,20,1020,,,59,8.2,170,,,,,90,804,Clouds,overcast clouds,04d
1582261200,2020-02-21 05:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,19.19,13.48,17.21,20.56,1019,,,55,8.2,170,,,,,0,800,Clear,sky is clear,01d
1582264800,2020-02-21 06:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,19.3,13.74,17.21,21.11,1018,,,52,7.7,180,,,,,40,802,Clouds,scattered clouds,03d
1582268400,2020-02-21 07:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.58,13,16.67,20,1019,,,59,8.2,190,,,,,40,802,Clouds,scattered clouds,03d
1582272000,2020-02-21 08:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.32,11.33,16,19.44,1021,,,63,8.7,170,,,,,40,802,Clouds,scattered clouds,03d
1582275600,2020-02-21 09:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,16.06,10.7,13.89,17.22,1021,,,67,7.7,170,,,,,40,802,Clouds,scattered clouds,03d
1582279200,2020-02-21 10:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,15.33,10.48,12.85,16.67,1021,,,67,6.7,160,,,,,0,800,Clear,sky is clear,01n
1582282800,2020-02-21 11:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.32,10.57,11.11,16.11,1022,,,71,5.1,160,,,,,0,800,Clear,sky is clear,01n
1582286400,2020-02-21 12:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,13.72,10.52,10.56,15.92,1022,,,71,4.1,150,,,,,0,800,Clear,sky is clear,01n
1582290000,2020-02-21 13:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,13.25,9.59,10,15.92,1022,,,71,4.6,140,,,,,0,800,Clear,sky is clear,01n
1582293600,2020-02-21 14:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,12.61,9.39,10,15,1022,,,76,4.1,160,,,,,9,800,Clear,sky is clear,01n
1582297200,2020-02-21 15:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,12.1,9.11,9.44,15,1022,,,76,3.6,170,,,,,9,800,Clear,sky is clear,01n
1582300800,2020-02-21 16:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,11.64,9.12,8.89,15,1022,,,81,3.1,160,,,,,9,800,Clear,sky is clear,01n
1582304400,2020-02-21 17:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,11.23,8.4,8.89,14.45,1021,,,76,3.1,180,,,,,0,800,Clear,sky is clear,01n
1582308000,2020-02-21 18:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,10.76,7.69,8.89,14.45,1021,,,81,3.6,180,,,,,0,800,Clear,sky is clear,01n
1582311600,2020-02-21 19:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,10.87,7.82,7.04,14.45,1021,,,81,3.6,180,,,,,0,800,Clear,sky is clear,01n
1582315200,2020-02-21 20:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,10.32,7.15,7.78,12.78,1022,,,81,3.6,170,,,,,0,800,Clear,sky is clear,01d
1582318800,2020-02-21 21:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,11.58,8.48,8.33,15,1022,,,76,3.6,180,,,,,0,800,Clear,sky is clear,01d
1582322400,2020-02-21 22:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.33,10.36,11.11,16.67,1023,,,67,5.1,150,,,,,0,800,Clear,sky is clear,01d
1582326000,2020-02-21 23:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.08,14.6,15,18.89,1023,,,63,3.6,130,,,,,0,800,Clear,sky is clear,01d
1582329600,2020-02-22 00:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.35,15.58,16.11,20,1023,,,59,4.1,150,,,,,0,800,Clear,sky is clear,01d
1582333200,2020-02-22 01:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,19.55,17.15,16.38,22.22,1024,,,55,3.6,170,,,,,0,800,Clear,sky is clear,01d
1582336800,2020-02-22 02:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,21.32,18.42,19.12,23.93,1022,,,56,5.1,200,,,,,0,800,Clear,sky is clear,01d
1582340400,2020-02-22 03:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,21.7,19.97,19.12,23.93,1022,,,52,3.1,160,,,,,0,800,Clear,sky is clear,01d
1582344000,2020-02-22 04:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,22.02,18.3,20.56,24.44,1022,,,53,6.2,200,,,,,0,800,Clear,sky is clear,01d
1582347600,2020-02-22 05:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,21.84,18.32,19.39,24.44,1021,,,60,6.7,190,,,,,0,800,Clear,sky is clear,01d
1582351200,2020-02-22 06:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,21.5,17.87,19.39,23.33,1021,,,60,6.7,190,,,,,0,800,Clear,sky is clear,01d
1582354800,2020-02-22 07:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,21.16,17.08,19.39,23.33,1021,,,60,7.2,210,,,,,0,800,Clear,sky is clear,01d
1582358400,2020-02-22 08:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,19.69,16.11,18.32,21.67,1021,,,63,6.2,200,,,,,0,800,Clear,sky is clear,01d
1582362000,2020-02-22 09:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.54,15.33,17,20,1020,,,68,5.7,190,,,,,0,800,Clear,sky is clear,01d
1582365600,2020-02-22 10:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.4,15.24,15,19.44,1020,,,72,4.1,200,,,,,0,800,Clear,sky is clear,01n
1582369200,2020-02-22 11:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,16.93,15.62,15,19.44,1020,,,82,3.6,240,,,,,0,800,Clear,sky is clear,01n
1582372800,2020-02-22 12:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,16.32,14.46,14,18.89,1020,,,82,4.1,260,,,,,0,800,Clear,sky is clear,01n
1582376400,2020-02-22 13:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,15.42,13.63,12.09,18.33,1020,,,82,3.6,290,,,,,0,800,Clear,sky is clear,01n
1582380000,2020-02-22 14:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.93,13.27,11.67,17.78,1020,,,87,3.6,310,,,,,0,800,Clear,sky is clear,01n
1582383600,2020-02-22 15:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,14.27,11.79,11.5,16.11,1020,,,82,4.1,310,,,,,0,800,Clear,sky is clear,01n
1582387200,2020-02-22 16:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,13.73,11.45,11.5,15.56,1019,,,82,3.6,310,,,,,0,800,Clear,sky is clear,01n
1582390800,2020-02-22 17:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,13.3,11.86,11.11,15,1019,,,87,2.6,320,,,,,0,800,Clear,sky is clear,01n
1582394400,2020-02-22 18:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,12.66,11.33,10.56,14.44,1019,,,93,2.6,330,,,,,0,800,Clear,sky is clear,01n
1582398000,2020-02-22 19:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,12.75,10.8,11,14.44,1019,,,87,3.1,330,,,,,0,800,Clear,sky is clear,01n
1582401600,2020-02-22 20:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,12.41,12.12,10.56,13.89,1019,,,93,1,360,,,,,0,800,Clear,sky is clear,01d
1582405200,2020-02-22 21:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,13.39,12.63,11.67,15,1020,,,93,2.1,30,,,,,0,800,Clear,sky is clear,01d
1582408800,2020-02-22 22:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,15.68,15.15,13.89,17.78,1020,,,77,1.5,270,,,,,0,800,Clear,sky is clear,01d
1582412400,2020-02-22 23:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.98,19.19,17.78,21.67,1020,,,68,1,150,,,,,0,800,Clear,sky is clear,01d
1582416000,2020-02-23 00:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,22.24,21.02,19.44,25.58,1020,,,60,3.6,70,,,,,0,800,Clear,sky is clear,01d
1582419600,2020-02-23 01:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,25.78,20.93,21.67,29.44,1019,,,48,8.7,360,,,,,0,800,Clear,sky is clear,01d
1582423200,2020-02-23 02:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,29.73,26.11,27.78,31.67,1017,,,42,7.7,340,,,,,0,800,Clear,sky is clear,01d
1582426800,2020-02-23 03:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,30.15,26.11,24.44,32.78,1017,,,38,7.7,350,,,,,0,800,Clear,sky is clear,01d
1582430400,2020-02-23 04:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,30.38,25.41,23.9,33.89,1016,,,31,7.7,350,,,,,40,802,Clouds,scattered clouds,03d
1582434000,2020-02-23 05:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,32.73,28.63,27.78,34.44,1016,,,26,6.2,340,,,,,40,802,Clouds,scattered clouds,03d
1582437600,2020-02-23 06:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,30.35,27.44,23.7,34,1015,,,48,8.2,160,,,,,40,802,Clouds,scattered clouds,03d
1582441200,2020-02-23 07:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,25.26,22.47,23,29.44,1014,,,69,8.7,190,,,,,40,802,Clouds,scattered clouds,03d
1582444800,2020-02-23 08:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,23.93,22.34,20.87,26.67,1016,,,69,6.2,190,,,,,40,802,Clouds,scattered clouds,03d
1582448400,2020-02-23 09:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,22.44,21.04,19.25,25,1016,,,69,5.1,190,,,,,75,803,Clouds,broken clouds,04d
1582452000,2020-02-23 10:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,21.59,20.16,19.25,23.33,1016,,,60,3.6,190,,,,,40,802,Clouds,scattered clouds,03n
1582455600,2020-02-23 11:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,20.89,19.9,18.89,22.22,1018,,,68,3.6,220,,,,,75,803,Clouds,broken clouds,04n
1582459200,2020-02-23 12:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,20.31,18.46,17.77,21.67,1018,,,64,4.1,210,,,,,75,803,Clouds,broken clouds,04n
1582462800,2020-02-23 13:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,19.77,19.12,17.77,21.11,1018,,,82,4.1,250,,,,,40,802,Clouds,scattered clouds,03n
1582466400,2020-02-23 14:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,19.01,19.13,16.7,20.56,1018,,,82,2.6,250,,,,,75,803,Clouds,broken clouds,04n
1582470000,2020-02-23 15:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.34,18.98,16.67,20.56,1018,,,93,2.6,240,,,,,99,804,Clouds,overcast clouds,04n
1582473600,2020-02-23 16:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.83,18.7,16,20,1018,,,88,1.5,250,,,,,99,804,Clouds,overcast clouds,04n
1582477200,2020-02-23 17:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.59,17.58,15.9,19.44,1018,,,93,3.1,250,,,,,90,804,Clouds,overcast clouds,04n
1582480800,2020-02-23 18:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.44,18.6,15.9,19.44,1017,,,93,1.35,194,,,,,75,803,Clouds,broken clouds,04n
1582484400,2020-02-23 19:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.2,18.16,15.9,18.98,1018,,,93,1.5,250,,,,,40,802,Clouds,scattered clouds,03n
1582488000,2020-02-23 20:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.08,17.57,16,18.89,1018,,,93,2.1,290,0.98,,,,100,500,Rain,light rain,10d
1582491600,2020-02-23 21:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,17.45,17.38,16.1,18.88,1018,,,93,3.1,10,0.98,,,,100,500,Rain,light rain,10d
1582495200,2020-02-23 22:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.95,18.69,17.22,21.11,1018,,,82,3.1,40,,,,,40,802,Clouds,scattered clouds,03d
1582498800,2020-02-23 23:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,20.7,22.89,18.89,22.78,1018,,,81,0.45,70,,,,,0,800,Clear,sky is clear,01d
1582502400,2020-02-24 00:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,22.7,19.53,20.56,25,1019,,,57,6.2,360,,,,,75,803,Clouds,broken clouds,04d
1582506000,2020-02-24 01:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,22.82,22.63,21.11,24,1019,,,73,4.1,220,,,,,90,804,Clouds,overcast clouds,04d
1582509600,2020-02-24 02:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,23.56,24.34,21.11,27.78,1018,,,69,2.6,200,,,,,90,804,Clouds,overcast clouds,04d
1582513200,2020-02-24 03:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,22.3,21.31,20.56,26.67,1018,,,83,6.2,190,,,,,90,804,Clouds,overcast clouds,04d
1582516800,2020-02-24 04:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,22.76,24.15,21,26.11,1018,,,83,3.1,180,,,,,90,804,Clouds,overcast clouds,04d
1582520400,2020-02-24 05:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,22.79,23.74,20.55,25.56,1017,,,78,3.1,190,,,,,90,804,Clouds,overcast clouds,04d
1582524000,2020-02-24 06:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,23.18,25,20.55,25,1016,,,78,2.1,130,,,,,90,804,Clouds,overcast clouds,04d
1582527600,2020-02-24 07:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,23.01,24.06,20.55,25.56,1016,,,78,3.1,180,,,,,0,800,Clear,sky is clear,01d
1582531200,2020-02-24 08:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,21.64,21.84,18.89,23.89,1016,,,83,4.1,190,0.23,,,,92,500,Rain,light rain,10d
1582534800,2020-02-24 09:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,20.64,21.17,18.33,22.22,1016,,,88,3.6,260,0.23,,,,92,500,Rain,light rain,10d
1582538400,2020-02-24 10:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,19.61,16.51,18,21.67,1017,,,93,8.7,250,,,,,90,804,Clouds,overcast clouds,04n
1582542000,2020-02-24 11:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.63,20.15,17,20.56,1017,,,93,1.5,170,0.51,,,,90,520,Rain,light intensity shower rain,09n
1582545600,2020-02-24 12:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.63,20.23,17,20.56,1016,,,100,2.1,20,0.51,,,,90,300,Drizzle,light intensity drizzle,09n
1582545600,2020-02-24 12:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.63,20.23,17,20.56,1016,,,100,2.1,20,0.51,,,,90,500,Rain,light rain,10n
1582549200,2020-02-24 13:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.57,19.44,17.22,20,1015,,,100,3.1,10,,,,,90,804,Clouds,overcast clouds,04n
1582552800,2020-02-24 14:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.48,20.01,16.92,20.06,1014,,,100,2.1,310,,,,,90,804,Clouds,overcast clouds,04n
1582556400,2020-02-24 15:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.56,20.05,17.78,20.06,1014,,,93,1.5,360,,,,,40,802,Clouds,scattered clouds,03n
1582560000,2020-02-24 16:00:00 +0000 UTC,39600,Melbourne,-37.813628,144.963058,18.46,19.61,16.92,20,1013,,,100,2.63,329,,,,,75,803,Clouds,broken clouds,04n
