day,temp_min,temp_max,feels_like,pressure,humidity,wind_speed,wind_deg,is_offday,whole-sale-1,whole-sale-2,demand,rrp
2015/11/17,18.7925,24.79583333333333,18.912916666666664,1011.8333333333334,46.541666666666664,4.2525,248.58333333333334,0,16,84,262884.4,1677.79
2015/11/18,17.324166666666667,22.141250000000003,18.92625,1012.3333333333334,56.916666666666664,1.4595833333333335,174.41666666666666,0,16,84,264707.51,2705.28
2015/11/19,19.530416666666667,25.64125,21.923750000000002,1012.7916666666666,55.25,3.0316666666666667,171.0,0,16,84,276237.41,3494.7
2015/11/20,14.362499999999999,17.385833333333334,15.25291666666667,1013.0416666666666,75.25,2.079166666666667,193.75,0,16,84,246825.37,1799.73
2015/11/21,11.495,15.435833333333335,10.938333333333333,1020.9583333333334,67.0,3.6916666666666664,212.91666666666666,1,16,84,205295.81,1287.25
2015/11/22,13.148333333333333,16.747083333333332,13.02625,1018.0,58.5,2.517916666666667,176.66666666666666,1,16,84,197243.24,1527.97
2015/11/23,13.130833333333333,17.194166666666664,13.94375,1016.2083333333334,66.70833333333333,2.7329166666666667,215.08333333333334,0,16,84,228813.65,1957.08
2015/11/24,14.385416666666666,19.029166666666665,15.038333333333332,1014.6666666666666,60.041666666666664,2.5416666666666665,241.25,0,16,84,237788.61,2294.1
2015/11/25,19.995416666666667,24.997083333333332,18.73875,1002.1666666666666,41.0,4.920833333333333,243.75,0,16,84,249457.75,2743.5699999999997
2015/11/26,11.761666666666668,15.795833333333334,9.82625,1007.5,50.166666666666664,4.229166666666667,247.5,0,16,84,225814.28999999998,1429.15
2015/11/27,9.700000000000001,14.420416666666666,9.417916666666665,1017.2083333333334,55.791666666666664,2.731666666666667,252.875,0,16,84,234985.64,1901.34
2015/11/28,12.836666666666668,16.81041666666667,12.820416666666667,1016.7916666666666,60.791666666666664,2.6141666666666663,217.66666666666666,1,16,84,210022.39,2066.1800000000003
2015/11/29,13.200833333333334,16.74875,13.64875,1014.1666666666666,65.70833333333333,2.5116666666666667,184.91666666666666,1,16,84,204325.06,1858.03
2015/11/30,17.171666666666667,22.4475,17.241249999999997,1006.375,54.166666666666664,4.029166666666667,207.0,0,16,84,244904.83000000002,2049.46
2015/12/01,14.0225,17.706666666666667,13.811250000000001,1008.6666666666666,58.208333333333336,3.0208333333333335,251.66666666666666,0,16,84,234231.24000000002,1811.63
2015/12/02,10.374583333333334,14.518333333333333,9.052916666666667,1021.9583333333334,53.458333333333336,3.579166666666667,215.41666666666666,0,16,84,230460.25,1758.24
2015/12/03,12.546666666666667,17.385,12.998750000000001,1027.0833333333333,61.0,2.4658333333333333,214.29166666666666,0,16,84,243398.84999999998,2035.08
2015/12/04,17.543333333333333,22.564166666666665,19.050833333333333,1022.375,60.625,2.1041666666666665,181.0,0,16,84,258297.04,2978.6499999999996
2015/12/05,17.56458333333333,24.07916666666667,21.076666666666664,1019.0833333333334,78.29166666666667,2.2616666666666667,232.04166666666666,1,16,84,231212.01,1735.9900000000002
2015/12/06,18.342916666666667,23.248333333333335,21.327083333333334,1016.7916666666666,72.54166666666667,1.4820833333333334,180.45833333333334,1,16,84,224050.58000000002,1682.08
2015/12/07,19.9975,23.313333333333333,22.74291666666667,1013.6666666666666,73.875,1.48375,150.375,0,16,84,258119.29,2481.2200000000003
2015/12/08,21.890416666666667,27.390833333333333,23.340416666666666,1007.4166666666666,55.208333333333336,4.398333333333333,222.04166666666666,0,16,84,273601.82,2603.7400000000002
2015/12/09,16.076666666666668,20.81041666666667,17.02625,1013.9583333333334,63.916666666666664,3.015416666666667,226.04166666666666,0,16,84,251930.04,2322.82
2015/12/10,15.065833333333332,19.879583333333333,15.881250000000001,1013.2916666666666,58.041666666666664,2.35125,171.58333333333334,0,16,84,251614.99,2406.37
2015/12/11,11.997083333333334,16.715416666666666,11.800833333333332,1011.1666666666666,57.833333333333336,3.1495833333333336,257.125,0,16,84,233195.62,1515.37
2015/12/12,10.549999999999999,15.4225,9.915,1017.9583333333334,55.375,3.0375,220.83333333333334,1,16,84,212278.82,1616.63
2015/12/13,14.910833333333334,20.159583333333334,15.635833333333332,1015.375,51.958333333333336,2.0454166666666667,142.125,1,16,84,210437.03000000003,1884.99
2015/12/14,15.365,20.62125,16.8625,1014.625,65.54166666666667,2.546666666666667,220.95833333333334,0,16,84,251569.92,2419.57
2015/12/15,16.430833333333336,21.240416666666665,18.53125,1015.5416666666666,71.375,2.4054166666666665,193.79166666666666,0,16,84,258154.82,2369.55
2015/12/16,19.4875,23.81583333333333,22.05333333333333,1015.125,74.70833333333333,2.86875,185.54166666666666,0,16,84,271860.16,3566.5699999999997
2015/12/17,22.803749999999997,27.960416666666664,25.004166666666666,1012.2916666666666,52.875,2.8408333333333338,207.29166666666666,0,16,84,304732.6,7721.57
2015/12/18,22.292916666666667,30.53,27.239583333333332,1010.0,60.958333333333336,2.7445833333333334,196.79166666666666,0,16,84,316105.78,3637.12
2015/12/19,25.894166666666667,32.53333333333333,28.071250000000003,1006.2916666666666,47.416666666666664,3.955,173.41666666666666,1,16,84,309849.78,3069.33
2015/12/20,23.96375,29.2375,25.467083333333335,1004.2916666666666,48.666666666666664,3.848333333333333,208.33333333333334,1,16,84,266842.06,2560.09
2015/12/21,14.446666666666667,17.765833333333333,13.597916666666668,1020.25,60.0,3.8791666666666664,203.33333333333334,0,16,84,227604.41999999998,2324.87
2015/12/22,14.96875,19.68625,15.966249999999997,1021.5,65.25,2.7779166666666666,191.58333333333334,0,16,84,238955.02999999997,1765.75
2015/12/23,18.61375,22.92958333333333,20.565,1016.7916666666666,71.25,2.8329166666666663,190.08333333333334,0,16,84,253106.22999999998,1813.2
2015/12/24,21.732499999999998,26.492083333333337,23.652083333333337,1013.9166666666666,49.333333333333336,2.4787500000000002,160.66666666666666,0,16,84,269166.5,2280.71
2015/12/25,24.303749999999997,29.560000000000002,23.806250000000002,1007.5416666666666,30.916666666666668,5.2124999999999995,171.66666666666666,1,16,84,239900.74,970.11
2015/12/26,15.116666666666667,19.229583333333334,14.535833333333334,1008.0416666666666,64.41666666666667,4.3999999999999995,190.41666666666666,1,16,84,190186.59,705.03
2015/12/27,12.001666666666665,16.65833333333333,11.431666666666667,1022.4583333333334,57.5,3.671666666666667,183.66666666666666,1,16,84,192789.88,938.16
2015/12/28,13.712083333333332,18.319999999999997,14.065416666666666,1024.9166666666667,61.458333333333336,3.0545833333333334,176.20833333333334,1,16,84,200096.88,954.88
2015/12/29,15.590000000000002,19.910416666666666,16.71375,1022.1666666666666,67.95833333333333,2.56125,189.41666666666666,1,16,84,223295.08,1295.17
2015/12/30,21.040833333333335,26.021666666666665,22.40416666666667,1015.7083333333334,50.541666666666664,1.9500000000000002,138.54166666666666,1,16,84,257104.26999999996,2003.9399999999998
2015/12/31,26.455000000000002,32.56125,28.091250000000002,1011.3333333333334,31.0,2.7383333333333333,208.5,1,16,84,292947.67000000004,4220.09
2016/01/01,20.22791666666667,24.127916666666664,22.294166666666666,1013.0833333333334,68.0,3.0087499999999996,238.75,1,16,84,232081.85,1538.97
2016/01/02,18.322083333333335,21.366250000000004,18.612916666666667,1014.625,68.375,4.075,183.33333333333334,1,16,84,199245.28,1044.0
2016/01/03,18.7325,21.839583333333337,18.372916666666665,1015.4583333333334,61.208333333333336,4.316666666666666,125.0,1,16,84,195312.89,926.79
2016/01/04,16.884583333333335,20.5825,18.3325,1017.9583333333334,64.20833333333333,2.5254166666666666,128.04166666666666,0,16,84,221865.01,1192.7600000000002
2016/01/05,17.007916666666667,21.654583333333335,19.519166666666667,1016.0833333333334,61.875,2.004583333333333,133.16666666666666,0,16,84,235747.16,1404.2800000000002
2016/01/06,17.93,21.750833333333333,19.39,1016.875,69.16666666666667,3.1458333333333335,163.33333333333334,0,16,84,230128.53000000003,1511.6599999999999
2016/01/07,15.630416666666667,19.653333333333332,16.297916666666666,1020.875,69.54166666666667,3.816666666666667,176.25,0,16,84,224785.39,1638.5
2016/01/08,15.805833333333334,18.783333333333335,15.687083333333334,1022.375,65.66666666666667,3.266666666666667,181.25,0,16,84,223759.08000000002,1759.34
2016/01/09,15.978333333333333,19.623749999999998,17.403333333333332,1020.7083333333334,72.04166666666667,2.6666666666666665,174.16666666666666,1,16,84,210965.38999999998,1998.5
2016/01/10,18.65875,23.667916666666667,21.794583333333335,1016.2083333333334,66.5,2.0370833333333334,172.5,1,16,84,226098.28999999998,2036.9299999999998
2016/01/11,21.89125,27.235833333333332,23.969166666666666,1010.0,56.25,2.65875,180.45833333333334,0,16,84,282266.17000000004,3699.33
2016/01/12,18.62333333333333,22.749583333333334,20.83666666666667,1013.7916666666666,71.33333333333333,2.6458333333333335,185.29166666666666,0,16,84,270012.22,2878.12
2016/01/13,25.07166666666667,31.07041666666667,27.29125,1008.875,50.833333333333336,3.110416666666667,160.75,0,16,84,320022.15,19748.9
2016/01/14,14.525416666666667,18.5275,14.188333333333333,1018.0,63.041666666666664,4.449999999999999,208.33333333333334,0,16,84,240792.66999999998,1707.96
2016/01/15,12.388750000000002,16.797083333333333,11.917499999999999,1029.2083333333333,56.041666666666664,3.9791666666666665,167.5,0,16,84,226489.58000000002,1430.12
2016/01/16,14.305000000000001,18.955000000000002,14.671666666666667,1027.3333333333333,61.291666666666664,2.783333333333333,184.16666666666666,1,16,84,206092.34,1127.74
2016/01/17,19.87875,24.664166666666663,20.90458333333333,1020.625,49.583333333333336,2.6579166666666665,173.375,1,16,84,228194.14,1309.43
2016/01/18,22.848750000000006,28.15291666666667,22.824166666666667,1014.5833333333334,36.25,3.8666666666666667,147.91666666666666,0,16,84,295635.17000000004,1911.04
2016/01/19,20.32125,25.250416666666666,23.060000000000002,1011.625,62.666666666666664,1.7929166666666667,216.875,0,16,84,297224.74,2193.79
2016/01/20,20.425416666666667,24.143333333333334,23.023333333333337,1009.5833333333334,67.66666666666667,2.1791666666666667,160.83333333333334,0,16,84,284943.02,2423.7700000000004
2016/01/21,18.642916666666668,22.08791666666666,21.338333333333335,1009.625,80.125,2.1166666666666667,198.75,0,16,84,278901.23,2555.2200000000003
2016/01/22,16.76875,19.665,19.66,1009.2083333333334,85.25,1.6987499999999998,134.54166666666666,0,16,84,258270.37,1971.6000000000001
2016/01/23,16.324583333333333,19.776666666666667,17.936666666666667,1012.625,77.0,3.054166666666667,183.33333333333334,1,16,84,216195.69,1285.67
2016/01/24,15.540416666666667,19.699166666666667,17.949583333333333,1014.6666666666666,81.95833333333333,2.484166666666667,182.25,1,16,84,206792.6,1257.1299999999999
2016/01/25,16.252499999999998,19.666666666666668,16.972083333333334,1016.0833333333334,69.91666666666667,3.2875,172.5,0,16,84,225299.2,1305.55
2016/01/26,19.16125,23.297083333333333,21.195833333333336,1015.5416666666666,64.25,2.4416666666666664,172.08333333333334,0,16,84,220305.63,1175.1399999999999
2016/01/27,19.892916666666668,24.09875,22.30666666666667,1010.125,66.75,2.9429166666666666,140.375,1,16,84,267436.06999999995,1523.5300000000002
2016/01/28,19.1925,23.9025,21.74,1003.625,70.95833333333333,3.8625000000000003,203.33333333333334,0,16,84,268339.66000000003,1554.28
2016/01/29,12.875,16.632083333333334,14.885833333333336,1003.3333333333334,86.29166666666667,1.70625,165.58333333333334,0,16,84,247230.41999999998,1543.25
2016/01/30,14.703333333333333,17.986250000000002,15.657083333333333,1005.25,78.29166666666667,2.5454166666666667,152.33333333333334,1,16,84,215158.69,1131.37
2016/01/31,15.172916666666666,19.14,14.960416666666665,1001.5833333333334,69.08333333333333,4.105416666666667,175.5,1,16,84,202559.3,1101.1299999999999
2016/02/01,15.639583333333334,19.085416666666664,16.564583333333335,1005.75,66.91666666666667,2.182916666666667,161.83333333333334,0,16,84,243885.78999999998,1483.83
2016/02/02,19.601249999999997,23.522499999999997,21.836666666666662,1003.75,67.54166666666667,2.30625,136.33333333333334,0,16,84,267978.30999999994,1624.13
2016/02/03,17.965833333333332,20.110416666666666,17.722916666666666,1008.75,75.91666666666667,4.045833333333333,193.75,0,16,84,245188.95,1306.95
2016/02/04,16.897499999999997,19.32125,15.969999999999999,1018.2083333333334,64.29166666666667,4.05,178.75,0,16,84,239839.21,1049.1200000000001
2016/02/05,18.958333333333332,22.527916666666666,20.162916666666668,1017.9166666666666,62.291666666666664,2.6320833333333336,160.79166666666666,0,16,84,252661.1,1222.02
2016/02/06,21.020833333333332,25.090833333333336,22.625833333333333,1015.625,53.208333333333336,2.5820833333333333,172.16666666666666,1,16,84,247474.02000000002,1323.79
2016/02/07,20.398750000000003,25.192916666666665,23.475416666666664,1016.4166666666666,69.16666666666667,2.7329166666666667,183.5,1,16,84,248873.62,1549.49
2016/02/08,18.045416666666664,21.0075,18.93,1021.4166666666666,70.125,3.1875,193.75,0,16,84,258654.45,1583.44
2016/02/09,17.366249999999997,21.078333333333333,18.772916666666664,1019.9583333333334,66.29166666666667,2.9250000000000003,175.83333333333334,0,16,84,262542.53,1768.35
2016/02/10,17.02,20.91,18.945833333333333,1015.5833333333334,69.58333333333333,2.4170833333333333,178.875,0,16,84,264530.01,1906.73
2016/02/11,17.7075,21.267916666666668,18.805833333333332,1016.0833333333334,66.04166666666667,3.2458333333333336,168.33333333333334,0,16,84,262007.58,1599.5000000000002
2016/02/12,18.056250000000002,22.060416666666665,20.369583333333335,1014.75,70.29166666666667,2.1545833333333335,178.875,0,16,84,267691.04000000004,1864.94
2016/02/13,19.919166666666666,25.35291666666667,22.234166666666667,1008.375,65.79166666666667,2.794166666666667,153.5,1,16,84,241679.99,1503.0900000000001
2016/02/14,17.340416666666666,20.792083333333334,17.516666666666666,1011.1666666666666,59.333333333333336,3.1833333333333336,214.58333333333334,1,16,84,208729.46999999997,1229.96
2016/02/15,16.574583333333333,20.76125,17.36,1011.9583333333334,55.291666666666664,2.4012499999999997,227.625,0,16,84,241726.65000000002,1526.9099999999999
2016/02/16,14.19041666666667,17.13208333333333,12.337916666666667,1015.625,56.916666666666664,4.379166666666666,197.91666666666666,0,16,84,234124.07,1393.89
2016/02/17,15.029583333333333,18.465833333333332,15.007916666666667,1014.7083333333334,72.54166666666667,3.6666666666666665,213.33333333333334,0,16,84,238963.58000000002,1531.58
2016/02/18,16.104166666666668,19.172916666666666,17.255,1011.2083333333334,73.29166666666667,2.4775,200.04166666666666,0,16,84,251928.37,2230.25
2016/02/19,15.322083333333333,18.357083333333335,16.47125,1013.4583333333334,75.29166666666667,2.2791666666666663,183.33333333333334,0,16,84,245983.32,2054.8
2016/02/20,15.675416666666669,18.345,14.402916666666664,1021.4166666666666,54.375,3.475,169.58333333333334,1,16,84,211823.41999999998,1256.2799999999997
2016/02/21,16.290833333333335,20.772499999999997,17.7275,1023.4583333333334,65.5,2.1104166666666666,185.95833333333334,1,16,84,215768.71000000002,1131.08
2016/02/22,18.7625,23.385833333333334,21.145,1021.5416666666666,67.91666666666667,1.6316666666666666,135.625,0,16,84,261054.65,2491.8599999999997
2016/02/23,25.092083333333335,30.009583333333335,26.576666666666664,1012.125,46.5,3.581666666666667,182.04166666666666,0,16,84,313849.66000000003,2806.5099999999998
2016/02/24,22.041666666666668,25.214583333333334,24.0975,1010.6666666666666,65.0,2.5404166666666668,137.125,0,16,84,304838.82999999996,3226.59
2016/02/25,19.772916666666667,23.049166666666668,22.267916666666665,1010.2916666666666,76.45833333333333,2.7279166666666668,176.79166666666666,0,16,84,276129.70999999996,2049.79
2016/02/26,16.0925,19.87125,16.754583333333333,1018.6666666666666,61.791666666666664,2.804166666666667,224.16666666666666,0,16,84,245151.87,1683.58
2016/02/27,16.705416666666668,20.267500000000002,18.05,1020.5,65.91666666666667,2.533333333333333,175.41666666666666,1,16,84,221091.68,1527.6399999999999
2016/02/28,16.220416666666665,20.023750000000003,17.361250000000002,1020.5833333333334,64.20833333333333,2.785833333333333,188.33333333333334,1,16,84,211563.97,1447.33
2016/02/29,16.47458333333333,20.87708333333333,18.17458333333333,1020.6666666666666,72.70833333333333,2.8375,191.66666666666666,0,16,84,250800.16,1925.17
2016/03/01,20.959166666666665,25.061666666666667,22.11041666666667,1016.625,58.583333333333336,2.89125,245.25,0,16,84,284485.18999999994,4033.8
2016/03/02,21.1125,25.880416666666672,22.363333333333333,1016.125,55.541666666666664,2.8000000000000003,170.91666666666666,0,16,84,290365.95999999996,2446.02
2016/03/03,18.62375,21.539583333333336,19.595,1019.9583333333334,68.125,2.984166666666667,183.58333333333334,0,16,84,272452.24,2289.2299999999996
2016/03/04,20.979583333333334,26.56791666666666,25.174166666666668,1016.3333333333334,68.79166666666667,1.4891666666666665,176.0,0,16,84,298753.14,1945.1599999999999
2016/03/05,19.239166666666666,22.290833333333335,21.93166666666667,1018.7916666666666,79.45833333333333,2.2083333333333335,192.08333333333334,1,16,84,249384.63,1759.24
2016/03/06,18.339166666666667,22.44083333333333,20.847083333333334,1019.5833333333334,75.5,2.526666666666667,183.91666666666666,1,16,84,235415.90000000002,1884.3400000000001
2016/03/07,18.625833333333333,22.84583333333333,21.673750000000002,1019.9166666666666,82.25,2.384583333333333,190.83333333333334,0,16,84,262931.65,1894.33
2016/03/08,24.355416666666667,29.434583333333336,27.585416666666664,1016.9166666666666,56.625,2.5795833333333333,214.45833333333334,0,16,84,320570.03,9592.529999999999
2016/03/09,23.37166666666667,27.587500000000002,25.066666666666666,1015.875,58.125,3.7291666666666665,234.58333333333334,1,16,84,305198.25,3054.25
2016/03/10,17.503333333333334,20.018333333333334,20.522083333333335,1019.9166666666666,89.375,1.4720833333333332,179.20833333333334,0,16,84,271271.41000000003,2173.99
2016/03/11,20.264583333333334,23.348333333333333,23.979583333333334,1016.875,85.79166666666667,1.75875,199.70833333333334,0,16,84,282828.7,2311.67
2016/03/12,18.280416666666667,21.140833333333333,20.93625,1020.125,85.54166666666667,2.4545833333333333,192.04166666666666,1,16,84,239381.51,1731.9499999999998
2016/03/13,18.020416666666666,20.580416666666665,19.999166666666667,1019.75,82.125,2.3666666666666667,170.83333333333334,1,16,84,222659.24,1397.55
2016/03/14,15.540000000000001,19.383333333333336,17.002916666666668,1020.25,70.16666666666667,2.875,174.16666666666666,0,16,84,210777.13999999998,1173.4099999999999
2016/03/15,16.607916666666664,21.18541666666667,17.45375,1019.2916666666666,64.66666666666667,3.6,140.70833333333334,0,16,84,246147.96,1310.72
2016/03/16,19.53,23.377499999999998,21.302083333333332,1016.7083333333334,60.625,2.08,105.66666666666667,0,16,84,270095.25,2465.54
2016/03/17,22.57541666666667,27.444166666666664,23.763749999999998,1008.9166666666666,46.125,4.029166666666666,212.08333333333334,0,16,84,286369.61,2262.82
2016/03/18,14.779583333333333,19.715,15.576666666666666,1000.5416666666666,66.70833333333333,3.9249999999999994,227.08333333333334,0,16,84,236379.44,1631.4500000000003
2016/03/19,11.159583333333336,16.01,11.399583333333334,1015.125,66.41666666666667,3.279166666666667,214.16666666666666,1,16,84,210968.2,2338.3999999999996
2016/03/20,12.525833333333333,17.49875,13.543750000000001,1019.9583333333334,60.541666666666664,2.3370833333333336,138.375,1,16,84,200788.12,2255.14
2016/03/21,13.535416666666665,17.843333333333334,13.885416666666666,1020.4166666666666,67.125,2.777916666666666,152.41666666666666,0,16,84,235593.43,2348.51
2016/03/22,14.933333333333332,18.68875,16.3875,1018.375,71.91666666666667,1.6300000000000001,150.54166666666666,0,16,84,248162.91999999998,2668.21
2016/03/23,16.639166666666668,21.53458333333333,17.445416666666667,1016.5416666666666,58.791666666666664,2.8125,155.83333333333334,0,16,84,252149.79,2105.21
2016/03/24,15.96375,19.195416666666667,17.984166666666667,1019.7083333333334,74.95833333333333,2.03375,164.20833333333334,0,16,84,250145.46000000002,2018.1999999999998
2016/03/25,13.8275,17.894166666666667,15.085,1019.9166666666666,66.79166666666667,2.22625,182.875,0,16,84,203481.78000000003,1433.08
2016/03/26,13.707500000000001,17.71875,15.050416666666665,1020.0416666666666,71.45833333333333,2.1275,212.16666666666666,1,16,84,205453.49,1455.71
2016/03/27,12.694583333333332,16.6675,12.841249999999997,1021.0833333333334,62.583333333333336,2.9583333333333335,176.25,1,16,84,196649.28999999998,1233.28
2016/03/28,12.214999999999998,16.160833333333333,11.160416666666668,1020.0833333333334,56.041666666666664,3.31625,155.125,0,16,84,205493.2,1300.8899999999999
2016/03/29,13.397916666666665,16.5175,12.709166666666667,1020.0416666666666,55.125,3.1625,157.5,0,16,84,236562.25999999998,1451.48
2016/03/30,12.262500000000001,16.424166666666668,12.688333333333333,1020.1666666666666,59.5,2.835416666666667,172.70833333333334,0,16,84,245250.41999999998,1361.26
2016/03/31,13.251249999999999,17.027916666666666,14.16375,1019.2083333333334,65.08333333333333,1.8162500000000001,126.16666666666667,0,16,84,245929.43,999.97
2016/04/01,17.268333333333334,20.92791666666667,16.2825,1013.7916666666666,53.166666666666664,4.345833333333334,215.83333333333334,0,16,84,232643.2,681.12
2016/04/02,15.202083333333334,19.042083333333334,14.68875,1017.4583333333334,51.0,3.4075,240.625,1,16,84,205665.44,639.95
2016/04/03,11.403999999999998,15.778799999999999,11.39,1025.64,61.8,2.4139999999999997,202.04,1,16,84,204168.0,736.8499999999999
2016/04/04,12.257083333333332,16.314999999999998,13.1475,1020.8333333333334,72.83333333333333,1.6287500000000001,176.83333333333334,0,16,84,240891.47,1742.0100000000002
2016/04/05,17.388333333333335,22.00916666666667,16.915416666666665,1012.0,52.25,4.03375,240.08333333333334,0,16,84,240742.47,838.59
2016/04/06,12.060000000000002,15.679583333333333,13.62,1016.5833333333334,85.66666666666667,1.6370833333333337,230.54166666666666,0,16,84,251314.25,2095.4799999999996
2016/04/07,10.433333333333334,14.322083333333333,11.175416666666669,1023.875,70.70833333333333,1.4783333333333335,209.04166666666666,0,16,84,251326.66000000003,2401.8
2016/04/08,12.015,16.03333333333333,12.972083333333332,1023.0833333333334,70.75,1.4708333333333332,118.79166666666667,0,16,84,248533.77,3485.2799999999997
2016/04/09,12.965833333333334,17.095000000000002,14.022916666666667,1021.2083333333334,67.75,1.8158333333333332,135.91666666666666,1,16,84,218089.8,3367.34
2016/04/10,14.956666666666665,18.773333333333333,15.532499999999999,1018.875,60.666666666666664,2.28375,270.1666666666667,1,16,84,199690.69,1625.5600000000002
2016/04/11,13.884166666666665,17.1825,14.797916666666667,1021.0,73.33333333333333,2.5500000000000003,227.5,0,16,84,237228.01,2817.6800000000003
2016/04/12,12.72375,16.3025,13.61,1024.875,75.625,2.4629166666666666,215.16666666666666,0,16,84,247617.52000000002,2950.31
2016/04/13,12.7025,16.465,13.70875,1026.9583333333333,76.08333333333333,2.106666666666667,168.375,0,16,84,249373.26,3624.34
2016/04/14,14.779583333333333,18.622083333333332,15.904166666666667,1025.125,74.29166666666667,2.044166666666667,185.29166666666666,0,16,84,253038.13,4285.04
2016/04/15,15.4375,20.31833333333333,17.14,1021.5416666666666,64.125,1.9008333333333336,195.04166666666666,0,16,84,249442.97,3911.1800000000003
2016/04/16,13.205416666666666,16.2775,13.76625,1022.0,78.16666666666667,2.450833333333333,197.29166666666666,1,16,84,217051.93,2420.1099999999997
2016/04/17,12.749166666666667,16.137083333333333,12.359583333333333,1023.0,59.916666666666664,2.717916666666667,170.45833333333334,1,16,84,201052.61000000002,1792.95
2016/04/18,14.125833333333333,18.368333333333336,14.454999999999998,1018.9166666666666,62.5,2.6241666666666665,192.45833333333334,0,16,84,246883.64,2792.1
2016/04/19,16.769583333333333,21.32541666666667,17.35375,1018.6666666666666,53.875,2.825416666666667,174.16666666666666,0,16,84,253692.88999999996,2523.7700000000004
2016/04/20,17.734583333333333,22.636666666666667,18.096249999999998,1020.125,47.375,3.4458333333333333,113.33333333333333,0,16,84,250409.57,1880.18
2016/04/21,17.4325,20.657916666666665,17.855833333333333,1019.25,64.875,2.996666666666666,208.83333333333334,0,16,84,251028.28000000003,2585.17
2016/04/22,13.365416666666668,15.359166666666667,11.900416666666667,1026.4166666666667,66.20833333333333,3.429166666666667,181.25,0,16,84,240248.61,2437.91
2016/04/23,12.115,15.982916666666666,12.559583333333336,1029.625,70.54166666666667,2.424583333333333,164.375,1,16,84,217547.49,1726.53
2016/04/24,11.697916666666666,15.212916666666667,12.854999999999999,1030.4166666666667,81.08333333333333,1.4304166666666667,164.91666666666666,1,16,84,211284.56,1421.8000000000002
2016/04/25,13.444166666666668,18.298750000000002,13.900833333333333,1028.6666666666667,64.33333333333333,3.07625,147.29166666666666,1,16,84,208144.87,1684.65
2016/04/26,14.970416666666665,19.8025,14.991249999999999,1025.5833333333333,51.958333333333336,2.9875000000000003,117.08333333333333,0,16,84,234875.33000000002,2555.8999999999996
2016/04/27,18.37,21.762916666666666,16.9575,1018.9166666666666,43.25,3.9416666666666664,228.33333333333334,0,16,84,237063.0,739.89
2016/04/28,18.800833333333333,22.205000000000002,18.25375,1017.375,51.541666666666664,3.268333333333333,269.6666666666667,0,16,84,253694.03999999998,2705.88
2016/04/29,15.804583333333335,19.572083333333335,16.634166666666665,1015.125,72.66666666666667,3.2000000000000006,173.33333333333334,0,16,84,244108.26,2296.58
2016/04/30,16.18625,20.266666666666666,17.048333333333332,1013.25,73.0,4.395833333333333,342.0833333333333,1,16,84,207010.39,1262.27
2016/05/01,10.919166666666667,15.885,10.72875,1009.875,63.291666666666664,3.9166666666666665,291.6666666666667,1,16,84,197747.07,1352.04
2016/05/02,8.982083333333334,14.372083333333334,7.430416666666667,1012.375,56.25,5.166666666666667,297.5,0,16,84,233939.26,1753.98
2016/05/03,12.619166666666667,16.449583333333333,10.128333333333332,1004.125,55.125,5.8999999999999995,320.8333333333333,0,16,84,238028.88999999998,864.85
2016/05/04,9.895416666666668,14.375,8.842916666666667,1014.7916666666666,54.666666666666664,3.704166666666667,333.3333333333333,0,16,84,249050.37,2149.23
2016/05/05,13.259583333333333,17.63791666666667,12.128749999999998,1015.9583333333334,56.25,4.783333333333333,282.9166666666667,0,16,84,236384.11,1223.04
2016/05/06,14.93875,19.555000000000003,14.322916666666666,1015.75,56.875,4.317916666666666,299.375,0,16,84,240842.64,2924.1
2016/05/07,14.904166666666669,20.745833333333334,15.706666666666669,1016.5,63.25,3.7966666666666664,174.375,1,16,84,212105.28000000003,2146.0299999999997
2016/05/08,14.584583333333333,17.69541666666667,16.122083333333332,1009.25,80.625,2.165,43.375,1,16,84,206974.56,2686.44
2016/05/09,14.205416666666666,18.92458333333333,15.089166666666669,997.4166666666666,76.5,4.716666666666666,173.75,0,16,84,239562.27000000002,4433.32
2016/05/10,11.095416666666665,15.51625,10.914166666666667,1004.875,63.708333333333336,3.9166666666666665,290.4166666666667,0,16,84,239223.76,1691.44
2016/05/11,10.017916666666666,14.929583333333333,10.104999999999999,1012.4166666666666,64.125,3.8333333333333335,321.6666666666667,0,16,84,247232.56,2692.44
2016/05/12,13.568333333333333,18.495,14.59125,1013.4583333333334,64.91666666666667,3.6208333333333336,311.6666666666667,0,16,84,241387.06,2466.02
2016/05/13,13.04875,18.3925,13.816666666666665,1020.5833333333334,58.083333333333336,3.554166666666667,305.8333333333333,0,16,84,237600.14,2434.36
2016/05/14,13.662083333333333,18.5925,13.47166666666667,1018.9583333333334,63.208333333333336,4.975,356.25,1,16,84,203891.99000000002,1300.0500000000002
2016/05/15,12.729166666666666,17.868750000000002,13.176250000000001,1015.8333333333334,59.5,3.0862499999999997,238.625,1,16,84,199395.24000000002,1627.6
2016/05/16,10.202916666666667,16.120833333333334,10.00375,1016.25,69.5,4.225833333333333,230.41666666666666,0,16,84,242365.39,1962.91
2016/05/17,10.718333333333334,15.766666666666666,11.229999999999999,1017.0416666666666,57.125,2.7525,287.5833333333333,0,16,84,248418.81,3084.65
2016/05/18,10.877916666666666,16.33666666666667,11.2025,1017.8333333333334,52.916666666666664,3.0291666666666663,342.0833333333333,0,16,84,248704.43,3342.3199999999997
