REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,2019/04/10 20:30:00,5624.23,109.3,TRADE
VIC1,2019/04/10 21:00:00,5456.95,119.11,TRADE
VIC1,2019/04/10 21:30:00,5342.17,105.34,TRADE
VIC1,2019/04/10 22:00:00,5156.63,99.97,TRADE
VIC1,2019/04/10 22:30:00,4939.69,168.14,TRADE
VIC1,2019/04/10 23:00:00,4779.03,136.93,TRADE
VIC1,2019/04/10 23:30:00,4935.91,138.71,TRADE
VIC1,2019/04/11 00:00:00,4907.1,138.41,TRADE
VIC1,2019/04/11 00:30:00,4633.93,106.65,TRADE
VIC1,2019/04/11 01:00:00,4515.67,96.73,TRADE
VIC1,2019/04/11 01:30:00,4332.04,99.06,TRADE
VIC1,2019/04/11 02:00:00,4163.47,98.39,TRADE
VIC1,2019/04/11 02:30:00,4056.11,113.92,TRADE
VIC1,2019/04/11 03:00:00,3901.05,99.8,TRADE
VIC1,2019/04/11 03:30:00,3897.26,122.06,TRADE
VIC1,2019/04/11 04:00:00,3877.9,116.84,TRADE
VIC1,2019/04/11 04:30:00,3882.87,114.6,TRADE
VIC1,2019/04/11 05:00:00,3962.51,118.79,TRADE
VIC1,2019/04/11 05:30:00,4106.32,113.69,TRADE
VIC1,2019/04/11 06:00:00,4367.6,138.05,TRADE
VIC1,2019/04/11 06:30:00,4750.06,167.6,TRADE
VIC1,2019/04/11 07:00:00,5083.12,287.97,TRADE
VIC1,2019/04/11 07:30:00,5268.17,143.55,TRADE
VIC1,2019/04/11 08:00:00,5413.87,155.43,TRADE
VIC1,2019/04/11 08:30:00,5389.69,135.84,TRADE
VIC1,2019/04/11 09:00:00,5325.22,129.62,TRADE
VIC1,2019/04/11 09:30:00,5205.37,128.05,TRADE
VIC1,2019/04/11 10:00:00,5077.13,111.22,TRADE
VIC1,2019/04/11 10:30:00,4970.29,110.53,TRADE
VIC1,2019/04/11 11:00:00,4875.29,122.32,TRADE
VIC1,2019/04/11 11:30:00,4791.64,115.63,TRADE
VIC1,2019/04/11 12:00:00,4751.14,112.11,TRADE
VIC1,2019/04/11 12:30:00,4683.36,111.0,TRADE
VIC1,2019/04/11 13:00:00,4613.46,105.03,TRADE
VIC1,2019/04/11 13:30:00,4636.2,114.86,TRADE
VIC1,2019/04/11 14:00:00,4665.8,114.77,TRADE
VIC1,2019/04/11 14:30:00,4703.58,111.35,TRADE
VIC1,2019/04/11 15:00:00,4753.27,116.44,TRADE
VIC1,2019/04/11 15:30:00,4821.68,115.42,TRADE
VIC1,2019/04/11 16:00:00,4920.48,113.32,TRADE
VIC1,2019/04/11 16:30:00,5054.23,116.44,TRADE
VIC1,2019/04/11 17:00:00,5281.05,127.89,TRADE
VIC1,2019/04/11 17:30:00,5435.73,123.97,TRADE
VIC1,2019/04/11 18:00:00,5609.44,199.18,TRADE
VIC1,2019/04/11 18:30:00,5793.68,127.22,TRADE
VIC1,2019/04/11 19:00:00,5851.42,118.89,TRADE
VIC1,2019/04/11 19:30:00,5795.04,116.62,TRADE
VIC1,2019/04/11 20:00:00,5684.09,138.34,TRADE
VIC1,2019/04/11 20:30:00,5546.16,108.17,TRADE
VIC1,2019/04/11 21:00:00,5389.4,134.14,TRADE
VIC1,2019/04/11 21:30:00,5292.14,135.36,TRADE
VIC1,2019/04/11 22:00:00,5127.62,104.79,TRADE
VIC1,2019/04/11 22:30:00,4884.5,137.48,TRADE
VIC1,2019/04/11 23:00:00,4816.65,134.17,TRADE
VIC1,2019/04/11 23:30:00,4917.42,121.63,TRADE
VIC1,2019/04/12 00:00:00,4943.57,122.08,TRADE
VIC1,2019/04/12 00:30:00,4697.52,110.94,TRADE
VIC1,2019/04/12 01:00:00,4513.06,117.08,TRADE
VIC1,2019/04/12 01:30:00,4396.93,118.69,TRADE
VIC1,2019/04/12 02:00:00,4218.23,122.65,TRADE
VIC1,2019/04/12 02:30:00,4050.79,113.41,TRADE
VIC1,2019/04/12 03:00:00,3963.0,110.03,TRADE
VIC1,2019/04/12 03:30:00,3978.87,117.85,TRADE
VIC1,2019/04/12 04:00:00,3958.86,118.28,TRADE
VIC1,2019/04/12 04:30:00,3984.68,116.54,TRADE
VIC1,2019/04/12 05:00:00,4059.98,117.42,TRADE
VIC1,2019/04/12 05:30:00,4198.42,115.84,TRADE
VIC1,2019/04/12 06:00:00,4185.56,111.94,TRADE
VIC1,2019/04/12 06:30:00,4760.44,133.0,TRADE
VIC1,2019/04/12 07:00:00,5198.4,169.83,TRADE
VIC1,2019/04/12 07:30:00,5386.69,130.78,TRADE
VIC1,2019/04/12 08:00:00,5511.6,126.29,TRADE
VIC1,2019/04/12 08:30:00,5444.26,126.72,TRADE
VIC1,2019/04/12 09:00:00,5324.32,133.37,TRADE
VIC1,2019/04/12 09:30:00,5123.2,115.22,TRADE
VIC1,2019/04/12 10:00:00,4945.51,113.86,TRADE
VIC1,2019/04/12 10:30:00,4776.57,116.03,TRADE
VIC1,2019/04/12 11:00:00,4649.6,116.04,TRADE
VIC1,2019/04/12 11:30:00,4560.22,114.49,TRADE
VIC1,2019/04/12 12:00:00,4435.47,110.17,TRADE
VIC1,2019/04/12 12:30:00,4396.04,111.49,TRADE
VIC1,2019/04/12 13:00:00,4436.8,114.35,TRADE
VIC1,2019/04/12 13:30:00,4455.75,117.56,TRADE
VIC1,2019/04/12 14:00:00,4486.18,116.0,TRADE
VIC1,2019/04/12 14:30:00,4545.46,119.23,TRADE
VIC1,2019/04/12 15:00:00,4596.85,121.47,TRADE
VIC1,2019/04/12 15:30:00,4731.47,143.24,TRADE
VIC1,2019/04/12 16:00:00,4877.94,155.13,TRADE
VIC1,2019/04/12 16:30:00,4991.52,109.24,TRADE
VIC1,2019/04/12 17:00:00,5201.1,180.24,TRADE
VIC1,2019/04/12 17:30:00,5355.9,185.54,TRADE
VIC1,2019/04/12 18:00:00,5440.53,222.35,TRADE
VIC1,2019/04/12 18:30:00,5542.19,194.33,TRADE
VIC1,2019/04/12 19:00:00,5576.9,136.41,TRADE
VIC1,2019/04/12 19:30:00,5455.75,129.97,TRADE
VIC1,2019/04/12 20:00:00,5377.46,127.56,TRADE
VIC1,2019/04/12 20:30:00,5260.56,117.91,TRADE
VIC1,2019/04/12 21:00:00,5190.68,117.86,TRADE
VIC1,2019/04/12 21:30:00,5098.97,112.25,TRADE
VIC1,2019/04/12 22:00:00,4980.79,118.73,TRADE
VIC1,2019/04/12 22:30:00,4798.57,114.39,TRADE
VIC1,2019/04/12 23:00:00,4720.55,113.04,TRADE
VIC1,2019/04/12 23:30:00,4913.83,121.78,TRADE
VIC1,2019/04/13 00:00:00,4812.26,117.86,TRADE
VIC1,2019/04/13 00:30:00,4645.43,114.99,TRADE
VIC1,2019/04/13 01:00:00,4461.67,120.79,TRADE
VIC1,2019/04/13 01:30:00,4303.29,118.2,TRADE
VIC1,2019/04/13 02:00:00,4168.59,116.46,TRADE
VIC1,2019/04/13 02:30:00,4024.49,114.48,TRADE
VIC1,2019/04/13 03:00:00,3938.11,114.92,TRADE
VIC1,2019/04/13 03:30:00,3919.26,120.55,TRADE
VIC1,2019/04/13 04:00:00,3872.78,116.09,TRADE
VIC1,2019/04/13 04:30:00,3866.55,124.0,TRADE
VIC1,2019/04/13 05:00:00,3858.95,129.06,TRADE
VIC1,2019/04/13 05:30:00,3891.5,116.81,TRADE
VIC1,2019/04/13 06:00:00,3992.3,116.94,TRADE
VIC1,2019/04/13 06:30:00,4144.13,110.57,TRADE
VIC1,2019/04/13 07:00:00,4253.17,112.78,TRADE
VIC1,2019/04/13 07:30:00,4358.02,116.05,TRADE
VIC1,2019/04/13 08:00:00,4508.15,124.02,TRADE
VIC1,2019/04/13 08:30:00,4609.07,131.24,TRADE
VIC1,2019/04/13 09:00:00,4712.98,153.24,TRADE
VIC1,2019/04/13 09:30:00,4758.4,170.41,TRADE
VIC1,2019/04/13 10:00:00,4674.33,121.4,TRADE
VIC1,2019/04/13 10:30:00,4624.45,128.7,TRADE
VIC1,2019/04/13 11:00:00,4594.9,129.47,TRADE
VIC1,2019/04/13 11:30:00,4559.89,124.58,TRADE
VIC1,2019/04/13 12:00:00,4417.04,110.88,TRADE
VIC1,2019/04/13 12:30:00,4289.12,114.7,TRADE
VIC1,2019/04/13 13:00:00,4266.61,115.66,TRADE
VIC1,2019/04/13 13:30:00,4237.58,115.56,TRADE
VIC1,2019/04/13 14:00:00,4196.82,109.23,TRADE
VIC1,2019/04/13 14:30:00,4118.26,82.39,TRADE
VIC1,2019/04/13 15:00:00,4188.27,86.46,TRADE
VIC1,2019/04/13 15:30:00,4251.94,101.63,TRADE
VIC1,2019/04/13 16:00:00,4293.29,103.18,TRADE
VIC1,2019/04/13 16:30:00,4404.35,112.36,TRADE
VIC1,2019/04/13 17:00:00,4550.78,111.46,TRADE
VIC1,2019/04/13 17:30:00,4704.39,112.11,TRADE
VIC1,2019/04/13 18:00:00,4914.1,126.8,TRADE
VIC1,2019/04/13 18:30:00,5028.34,111.51,TRADE
VIC1,2019/04/13 19:00:00,5080.46,113.12,TRADE
VIC1,2019/04/13 19:30:00,4960.84,102.74,TRADE
VIC1,2019/04/13 20:00:00,4840.85,104.5,TRADE
VIC1,2019/04/13 20:30:00,4762.29,117.49,TRADE
VIC1,2019/04/13 21:00:00,4636.04,159.33,TRADE
VIC1,2019/04/13 21:30:00,4525.52,156.54,TRADE
VIC1,2019/04/13 22:00:00,4462.15,180.91,TRADE
VIC1,2019/04/13 22:30:00,4380.97,156.77,TRADE
VIC1,2019/04/13 23:00:00,4345.32,123.17,TRADE
VIC1,2019/04/13 23:30:00,4519.11,171.39,TRADE
VIC1,2019/04/14 00:00:00,4535.19,208.09,TRADE
VIC1,2019/04/14 00:30:00,4322.9,122.79,TRADE
VIC1,2019/04/14 01:00:00,4160.65,127.9,TRADE
VIC1,2019/04/14 01:30:00,4045.67,135.94,TRADE
VIC1,2019/04/14 02:00:00,3889.66,119.08,TRADE
VIC1,2019/04/14 02:30:00,3756.74,106.83,TRADE
VIC1,2019/04/14 03:00:00,3683.59,111.6,TRADE
VIC1,2019/04/14 03:30:00,3607.02,98.61,TRADE
VIC1,2019/04/14 04:00:00,3578.0,81.93,TRADE
VIC1,2019/04/14 04:30:00,3563.76,120.72,TRADE
VIC1,2019/04/14 05:00:00,3528.56,116.76,TRADE
VIC1,2019/04/14 05:30:00,3566.31,127.03,TRADE
VIC1,2019/04/14 06:00:00,3579.3,115.1,TRADE
VIC1,2019/04/14 06:30:00,3680.98,120.52,TRADE
VIC1,2019/04/14 07:00:00,3767.95,131.38,TRADE
VIC1,2019/04/14 07:30:00,3773.66,68.75,TRADE
VIC1,2019/04/14 08:00:00,3893.7,86.08,TRADE
VIC1,2019/04/14 08:30:00,3968.26,85.13,TRADE
VIC1,2019/04/14 09:00:00,3993.96,107.79,TRADE
VIC1,2019/04/14 09:30:00,3934.26,85.95,TRADE
VIC1,2019/04/14 10:00:00,3855.59,88.03,TRADE
VIC1,2019/04/14 10:30:00,3819.25,90.75,TRADE
VIC1,2019/04/14 11:00:00,3767.46,83.12,TRADE
VIC1,2019/04/14 11:30:00,3759.39,80.57,TRADE
VIC1,2019/04/14 12:00:00,3718.03,92.7,TRADE
VIC1,2019/04/14 12:30:00,3747.07,96.68,TRADE
VIC1,2019/04/14 13:00:00,3711.99,88.61,TRADE
VIC1,2019/04/14 13:30:00,3751.39,89.74,TRADE
VIC1,2019/04/14 14:00:00,3839.1,103.35,TRADE
VIC1,2019/04/14 14:30:00,3890.76,106.4,TRADE
VIC1,2019/04/14 15:00:00,3960.8,106.46,TRADE
VIC1,2019/04/14 15:30:00,4114.44,111.47,TRADE
VIC1,2019/04/14 16:00:00,4292.36,121.14,TRADE
VIC1,2019/04/14 16:30:00,4407.85,113.76,TRADE
VIC1,2019/04/14 17:00:00,4589.23,113.65,TRADE
VIC1,2019/04/14 17:30:00,4749.61,156.0,TRADE
VIC1,2019/04/14 18:00:00,4898.04,120.5,TRADE
VIC1,2019/04/14 18:30:00,5102.43,159.12,TRADE
VIC1,2019/04/14 19:00:00,5123.53,112.46,TRADE
VIC1,2019/04/14 19:30:00,4995.98,116.0,TRADE
VIC1,2019/04/14 20:00:00,4881.93,112.43,TRADE
VIC1,2019/04/14 20:30:00,4772.32,111.39,TRADE
VIC1,2019/04/14 21:00:00,4638.18,113.97,TRADE
VIC1,2019/04/14 21:30:00,4573.11,108.59,TRADE
VIC1,2019/04/14 22:00:00,4467.35,108.32,TRADE
VIC1,2019/04/14 22:30:00,4366.04,96.88,TRADE
VIC1,2019/04/14 23:00:00,4289.67,96.85,TRADE
VIC1,2019/04/14 23:30:00,4446.98,132.21,TRADE
VIC1,2019/04/15 00:00:00,4479.19,150.34,TRADE
VIC1,2019/04/15 00:30:00,4312.26,122.71,TRADE
VIC1,2019/04/15 01:00:00,4160.4,119.61,TRADE
VIC1,2019/04/15 01:30:00,4058.26,111.15,TRADE
VIC1,2019/04/15 02:00:00,3921.19,93.14,TRADE
VIC1,2019/04/15 02:30:00,3818.04,96.1,TRADE
VIC1,2019/04/15 03:00:00,3747.6,102.05,TRADE
VIC1,2019/04/15 03:30:00,3723.1,100.69,TRADE
VIC1,2019/04/15 04:00:00,3695.83,98.36,TRADE
VIC1,2019/04/15 04:30:00,3694.65,89.11,TRADE
VIC1,2019/04/15 05:00:00,3736.5,80.17,TRADE
VIC1,2019/04/15 05:30:00,3889.46,84.74,TRADE
VIC1,2019/04/15 06:00:00,4083.2,92.2,TRADE
VIC1,2019/04/15 06:30:00,4399.56,110.37,TRADE
VIC1,2019/04/15 07:00:00,4669.24,118.2,TRADE
VIC1,2019/04/15 07:30:00,4782.67,115.19,TRADE
VIC1,2019/04/15 08:00:00,4926.33,119.57,TRADE
VIC1,2019/04/15 08:30:00,5012.97,125.02,TRADE
VIC1,2019/04/15 09:00:00,5007.19,114.65,TRADE
VIC1,2019/04/15 09:30:00,4951.85,113.59,TRADE
VIC1,2019/04/15 10:00:00,4969.86,127.5,TRADE
VIC1,2019/04/15 10:30:00,4910.19,127.86,TRADE
VIC1,2019/04/15 11:00:00,4845.44,128.22,TRADE
VIC1,2019/04/15 11:30:00,4839.88,120.03,TRADE
VIC1,2019/04/15 12:00:00,4765.45,112.66,TRADE
VIC1,2019/04/15 12:30:00,4792.0,124.51,TRADE
VIC1,2019/04/15 13:00:00,4839.5,127.33,TRADE
VIC1,2019/04/15 13:30:00,4892.78,113.73,TRADE
VIC1,2019/04/15 14:00:00,5021.82,124.12,TRADE
VIC1,2019/04/15 14:30:00,5120.78,119.11,TRADE
VIC1,2019/04/15 15:00:00,5180.66,105.32,TRADE
VIC1,2019/04/15 15:30:00,5309.88,113.38,TRADE
VIC1,2019/04/15 16:00:00,5446.17,136.03,TRADE
VIC1,2019/04/15 16:30:00,5552.46,109.2,TRADE
VIC1,2019/04/15 17:00:00,5603.16,112.6,TRADE
VIC1,2019/04/15 17:30:00,5687.57,144.96,TRADE
VIC1,2019/04/15 18:00:00,5729.14,127.92,TRADE
VIC1,2019/04/15 18:30:00,5804.43,122.01,TRADE
VIC1,2019/04/15 19:00:00,5693.11,100.62,TRADE
VIC1,2019/04/15 19:30:00,5463.85,95.74,TRADE
VIC1,2019/04/15 20:00:00,5278.75,110.91,TRADE
VIC1,2019/04/15 20:30:00,5150.22,110.02,TRADE
VIC1,2019/04/15 21:00:00,4999.29,104.3,TRADE
VIC1,2019/04/15 21:30:00,4866.73,100.69,TRADE
VIC1,2019/04/15 22:00:00,4784.13,98.65,TRADE
VIC1,2019/04/15 22:30:00,4616.01,107.65,TRADE
VIC1,2019/04/15 23:00:00,4491.56,102.0,TRADE
VIC1,2019/04/15 23:30:00,4665.6,101.37,TRADE
VIC1,2019/04/16 00:00:00,4631.34,103.09,TRADE
VIC1,2019/04/16 00:30:00,4379.14,91.74,TRADE
VIC1,2019/04/16 01:00:00,4212.94,79.94,TRADE
VIC1,2019/04/16 01:30:00,4103.2,84.0,TRADE
VIC1,2019/04/16 02:00:00,3950.11,89.03,TRADE
VIC1,2019/04/16 02:30:00,3793.71,82.75,TRADE
VIC1,2019/04/16 03:00:00,3729.02,77.87,TRADE
VIC1,2019/04/16 03:30:00,3637.34,58.79,TRADE
VIC1,2019/04/16 04:00:00,3629.41,53.08,TRADE
VIC1,2019/04/16 04:30:00,3678.67,53.13,TRADE
VIC1,2019/04/16 05:00:00,3704.8,55.19,TRADE
VIC1,2019/04/16 05:30:00,3855.34,71.02,TRADE
VIC1,2019/04/16 06:00:00,4020.19,83.0,TRADE
VIC1,2019/04/16 06:30:00,4305.85,96.52,TRADE
VIC1,2019/04/16 07:00:00,4543.25,103.73,TRADE
VIC1,2019/04/16 07:30:00,4667.02,102.44,TRADE
VIC1,2019/04/16 08:00:00,4839.47,104.75,TRADE
VIC1,2019/04/16 08:30:00,4938.63,105.18,TRADE
VIC1,2019/04/16 09:00:00,4889.12,105.65,TRADE
VIC1,2019/04/16 09:30:00,4863.64,114.56,TRADE
VIC1,2019/04/16 10:00:00,4759.44,101.81,TRADE
VIC1,2019/04/16 10:30:00,4748.07,103.21,TRADE
VIC1,2019/04/16 11:00:00,4753.99,101.93,TRADE
VIC1,2019/04/16 11:30:00,4783.64,98.42,TRADE
VIC1,2019/04/16 12:00:00,4839.87,102.23,TRADE
VIC1,2019/04/16 12:30:00,4883.95,104.56,TRADE
VIC1,2019/04/16 13:00:00,4973.05,109.62,TRADE
VIC1,2019/04/16 13:30:00,5055.76,110.36,TRADE
VIC1,2019/04/16 14:00:00,5203.98,113.08,TRADE
VIC1,2019/04/16 14:30:00,5360.98,120.79,TRADE
VIC1,2019/04/16 15:00:00,5461.02,113.89,TRADE
VIC1,2019/04/16 15:30:00,5572.36,117.68,TRADE
VIC1,2019/04/16 16:00:00,5744.86,111.61,TRADE
VIC1,2019/04/16 16:30:00,5857.2,115.06,TRADE
VIC1,2019/04/16 17:00:00,6000.45,123.54,TRADE
VIC1,2019/04/16 17:30:00,5936.08,123.5,TRADE
VIC1,2019/04/16 18:00:00,5947.61,148.29,TRADE
VIC1,2019/04/16 18:30:00,5918.93,122.1,TRADE
VIC1,2019/04/16 19:00:00,5872.78,123.58,TRADE
VIC1,2019/04/16 19:30:00,5618.32,103.74,TRADE
VIC1,2019/04/16 20:00:00,5383.41,98.99,TRADE
VIC1,2019/04/16 20:30:00,5228.53,102.36,TRADE
VIC1,2019/04/16 21:00:00,5058.32,88.19,TRADE
VIC1,2019/04/16 21:30:00,4922.17,85.62,TRADE
VIC1,2019/04/16 22:00:00,4771.46,94.85,TRADE
VIC1,2019/04/16 22:30:00,4598.48,85.06,TRADE
VIC1,2019/04/16 23:00:00,4485.72,66.74,TRADE
VIC1,2019/04/16 23:30:00,4673.13,75.01,TRADE
VIC1,2019/04/17 00:00:00,4618.38,72.88,TRADE
VIC1,2019/04/17 00:30:00,4390.09,78.4,TRADE
VIC1,2019/04/17 01:00:00,4192.12,85.19,TRADE
VIC1,2019/04/17 01:30:00,4058.84,69.32,TRADE
VIC1,2019/04/17 02:00:00,3920.49,84.62,TRADE
VIC1,2019/04/17 02:30:00,3804.97,76.85,TRADE
VIC1,2019/04/17 03:00:00,3693.28,54.88,TRADE
VIC1,2019/04/17 03:30:00,3644.78,41.36,TRADE
VIC1,2019/04/17 04:00:00,3629.81,36.57,TRADE
VIC1,2019/04/17 04:30:00,3661.61,44.77,TRADE
VIC1,2019/04/17 05:00:00,3665.31,49.44,TRADE
VIC1,2019/04/17 05:30:00,3827.81,64.2,TRADE
VIC1,2019/04/17 06:00:00,3977.76,70.68,TRADE
VIC1,2019/04/17 06:30:00,4308.41,97.43,TRADE
VIC1,2019/04/17 07:00:00,4554.8,104.76,TRADE
VIC1,2019/04/17 07:30:00,4651.0,92.34,TRADE
VIC1,2019/04/17 08:00:00,4757.93,97.5,TRADE
VIC1,2019/04/17 08:30:00,4890.23,100.23,TRADE
VIC1,2019/04/17 09:00:00,4964.76,101.07,TRADE
VIC1,2019/04/17 09:30:00,4922.17,107.98,TRADE
VIC1,2019/04/17 10:00:00,4956.03,97.77,TRADE
VIC1,2019/04/17 10:30:00,4967.29,106.44,TRADE
VIC1,2019/04/17 11:00:00,4998.2,107.43,TRADE
VIC1,2019/04/17 11:30:00,5101.18,109.15,TRADE
VIC1,2019/04/17 12:00:00,5239.75,124.89,TRADE
VIC1,2019/04/17 12:30:00,5209.88,111.32,TRADE
VIC1,2019/04/17 13:00:00,5194.48,114.19,TRADE
VIC1,2019/04/17 13:30:00,5338.45,116.0,TRADE
VIC1,2019/04/17 14:00:00,5357.87,124.49,TRADE
VIC1,2019/04/17 14:30:00,5453.38,113.54,TRADE
VIC1,2019/04/17 15:00:00,5665.98,150.91,TRADE
VIC1,2019/04/17 15:30:00,5813.68,128.88,TRADE
VIC1,2019/04/17 16:00:00,5889.51,118.47,TRADE
VIC1,2019/04/17 16:30:00,5910.8,127.33,TRADE
VIC1,2019/04/17 17:00:00,5938.63,112.68,TRADE
VIC1,2019/04/17 17:30:00,6014.11,115.09,TRADE
VIC1,2019/04/17 18:00:00,6100.27,127.98,TRADE
VIC1,2019/04/17 18:30:00,6078.53,114.46,TRADE
VIC1,2019/04/17 19:00:00,5938.62,108.69,TRADE
VIC1,2019/04/17 19:30:00,5712.26,104.96,TRADE
VIC1,2019/04/17 20:00:00,5585.57,110.82,TRADE
VIC1,2019/04/17 20:30:00,5408.74,113.19,TRADE
VIC1,2019/04/17 21:00:00,5151.94,105.79,TRADE
VIC1,2019/04/17 21:30:00,4956.49,105.05,TRADE
VIC1,2019/04/17 22:00:00,4749.51,88.7,TRADE
VIC1,2019/04/17 22:30:00,4579.63,87.64,TRADE
VIC1,2019/04/17 23:00:00,4476.54,79.01,TRADE
VIC1,2019/04/17 23:30:00,4640.39,89.62,TRADE
VIC1,2019/04/18 00:00:00,4587.48,85.97,TRADE
VIC1,2019/04/18 00:30:00,4346.2,81.97,TRADE
VIC1,2019/04/18 01:00:00,4178.6,59.64,TRADE
VIC1,2019/04/18 01:30:00,4046.76,52.97,TRADE
VIC1,2019/04/18 02:00:00,3913.33,48.21,TRADE
VIC1,2019/04/18 02:30:00,3808.94,36.15,TRADE
VIC1,2019/04/18 03:00:00,3738.21,41.15,TRADE
VIC1,2019/04/18 03:30:00,3684.88,27.24,TRADE
VIC1,2019/04/18 04:00:00,3663.27,21.2,TRADE
VIC1,2019/04/18 04:30:00,3713.16,23.25,TRADE
VIC1,2019/04/18 05:00:00,3762.36,25.86,TRADE
VIC1,2019/04/18 05:30:00,3923.82,44.21,TRADE
VIC1,2019/04/18 06:00:00,4095.9,54.17,TRADE
VIC1,2019/04/18 06:30:00,4465.58,87.7,TRADE
VIC1,2019/04/18 07:00:00,4680.01,90.67,TRADE
VIC1,2019/04/18 07:30:00,4759.23,99.14,TRADE
VIC1,2019/04/18 08:00:00,4841.1,98.15,TRADE
VIC1,2019/04/18 08:30:00,4906.32,95.94,TRADE
VIC1,2019/04/18 09:00:00,4861.8,99.74,TRADE
VIC1,2019/04/18 09:30:00,4861.11,96.1,TRADE
VIC1,2019/04/18 10:00:00,4754.44,94.17,TRADE
VIC1,2019/04/18 10:30:00,4646.31,89.33,TRADE
VIC1,2019/04/18 11:00:00,4672.14,94.7,TRADE
VIC1,2019/04/18 11:30:00,4655.82,72.96,TRADE
VIC1,2019/04/18 12:00:00,4626.55,70.74,TRADE
VIC1,2019/04/18 12:30:00,4626.1,94.27,TRADE
VIC1,2019/04/18 13:00:00,4622.49,98.75,TRADE
VIC1,2019/04/18 13:30:00,4715.91,103.38,TRADE
VIC1,2019/04/18 14:00:00,4771.3,111.04,TRADE
VIC1,2019/04/18 14:30:00,4653.37,100.38,TRADE
VIC1,2019/04/18 15:00:00,4882.42,115.81,TRADE
VIC1,2019/04/18 15:30:00,4966.51,94.46,TRADE
VIC1,2019/04/18 16:00:00,5042.94,103.28,TRADE
VIC1,2019/04/18 16:30:00,5109.74,109.82,TRADE
VIC1,2019/04/18 17:00:00,5185.14,112.88,TRADE
VIC1,2019/04/18 17:30:00,5329.5,111.89,TRADE
VIC1,2019/04/18 18:00:00,5469.44,126.32,TRADE
VIC1,2019/04/18 18:30:00,5560.13,109.53,TRADE
VIC1,2019/04/18 19:00:00,5513.44,105.77,TRADE
VIC1,2019/04/18 19:30:00,5349.09,96.08,TRADE
VIC1,2019/04/18 20:00:00,5185.22,92.06,TRADE
VIC1,2019/04/18 20:30:00,5099.2,84.51,TRADE
VIC1,2019/04/18 21:00:00,5027.01,90.1,TRADE
VIC1,2019/04/18 21:30:00,4879.64,91.86,TRADE
VIC1,2019/04/18 22:00:00,4711.51,79.75,TRADE
VIC1,2019/04/18 22:30:00,4613.99,79.15,TRADE
VIC1,2019/04/18 23:00:00,4527.57,61.02,TRADE
VIC1,2019/04/18 23:30:00,4685.15,82.39,TRADE
VIC1,2019/04/19 00:00:00,4616.27,82.02,TRADE
VIC1,2019/04/19 00:30:00,4378.08,59.33,TRADE
VIC1,2019/04/19 01:00:00,4213.1,76.23,TRADE
VIC1,2019/04/19 01:30:00,3978.83,64.81,TRADE
VIC1,2019/04/19 02:00:00,3822.78,81.11,TRADE
VIC1,2019/04/19 02:30:00,3678.01,78.33,TRADE
VIC1,2019/04/19 03:00:00,3618.1,83.84,TRADE
VIC1,2019/04/19 03:30:00,3604.53,66.03,TRADE
VIC1,2019/04/19 04:00:00,3614.75,68.01,TRADE
VIC1,2019/04/19 04:30:00,3580.14,62.82,TRADE
VIC1,2019/04/19 05:00:00,3572.1,55.5,TRADE
VIC1,2019/04/19 05:30:00,3642.94,60.6,TRADE
VIC1,2019/04/19 06:00:00,3692.69,56.52,TRADE
VIC1,2019/04/19 06:30:00,3778.88,75.1,TRADE
VIC1,2019/04/19 07:00:00,3890.23,53.79,TRADE
VIC1,2019/04/19 07:30:00,3946.53,78.49,TRADE
VIC1,2019/04/19 08:00:00,4010.1,49.03,TRADE
VIC1,2019/04/19 08:30:00,3987.39,54.96,TRADE
VIC1,2019/04/19 09:00:00,3908.19,59.07,TRADE
VIC1,2019/04/19 09:30:00,3821.3,58.29,TRADE
VIC1,2019/04/19 10:00:00,3734.8,50.68,TRADE
VIC1,2019/04/19 10:30:00,3639.28,55.79,TRADE
VIC1,2019/04/19 11:00:00,3585.07,46.94,TRADE
VIC1,2019/04/19 11:30:00,3527.92,54.09,TRADE
VIC1,2019/04/19 12:00:00,3503.7,55.29,TRADE
VIC1,2019/04/19 12:30:00,3518.0,62.86,TRADE
VIC1,2019/04/19 13:00:00,3510.67,49.67,TRADE
VIC1,2019/04/19 13:30:00,3557.14,55.9,TRADE
VIC1,2019/04/19 14:00:00,3614.18,56.27,TRADE
VIC1,2019/04/19 14:30:00,3676.0,82.57,TRADE
VIC1,2019/04/19 15:00:00,3759.24,78.2,TRADE
VIC1,2019/04/19 15:30:00,3895.43,87.18,TRADE
VIC1,2019/04/19 16:00:00,4002.93,128.77,TRADE
VIC1,2019/04/19 16:30:00,4171.9,104.33,TRADE
VIC1,2019/04/19 17:00:00,4336.08,101.53,TRADE
VIC1,2019/04/19 17:30:00,4512.92,121.13,TRADE
VIC1,2019/04/19 18:00:00,4694.99,127.84,TRADE
VIC1,2019/04/19 18:30:00,4833.32,120.34,TRADE
VIC1,2019/04/19 19:00:00,4799.82,101.54,TRADE
VIC1,2019/04/19 19:30:00,4717.4,94.47,TRADE
VIC1,2019/04/19 20:00:00,4596.11,82.46,TRADE
VIC1,2019/04/19 20:30:00,4568.93,90.14,TRADE
VIC1,2019/04/19 21:00:00,4453.74,82.22,TRADE
VIC1,2019/04/19 21:30:00,4330.92,90.52,TRADE
VIC1,2019/04/19 22:00:00,4269.67,81.31,TRADE
